Time,Time_ms,Motor_speed_rpm,BLDC_Q_curent_for_monitoring,Filtered_Q_current_A,BLDC_Ph_A_amps_abs_A,BLDC_Ph_B_amps_abs_A,BLDC_Ph_C_amps_abs_A,Purge_pressure_mHg,ivp_purge_temperature_C,Purge_add_flow_rate_mlph,Purge_add_speed_rpm,Purge_circulate_flow_rate_mlph,Purge_circulate_speed_rpm,BLDC_watts_W,Flow_Original_lpm,Input_pressure_mmHg,Output_pressure_mmHg,Net_pressure_mmHg,Flow_lpm,Flow_from_M01_lpm,aortic_Pressure_mmHg,DC_Valve,Input_pressure_from_M04_mmHg,Output_pressure_from_M04_mmHg,Net_pressure_from_M04_mmHg,Bldc_Kp,Bldc_Ki
Thu_Mar_16_2023,146750.0,0.0,0.0,-2.392027e-05,0.01532459,0.01515877,0.01521166,246.9,23.6,20.0,9.621398,800.0,103.1779,0.6958165,4.36104345703125,-30.729958200000006,-107.93363400000001,-76.01367580000002,4.6478132383166715,4.238192336400202,-2.7,0.5100000000000003,-22.5,-98.80000000000001,-75.10000000000001,0.0012,0.024
Thu_Mar_16_2023,147442.0,0.0,0.0,-1.437443e-06,0.01532459,0.01515877,0.01521166,267.3,23.6,20.0,9.621398,800.0,103.1779,0.6958165,4.30262841796875,-30.7974636,-108.98371800000001,-76.99625440000001,4.583992590373375,4.2623809596013285,-2.7,0.5250000000000004,-20.5,-97.40000000000002,-75.90000000000002,0.0012,0.024
Thu_Mar_16_2023,152941.0,0.0,0.0,-1.654588e-05,0.01535094,0.01528454,0.01504952,152.4,23.6,20.0,9.621398,800.0,103.1779,0.4709623,4.282126953125,-31.6750338,-112.058964,-79.19393020000001,4.561593961679231,4.303847170800406,-2.6000000000000005,0.5400000000000004,-22.200000000000003,-102.4,-79.2,0.0012,0.024
Thu_Mar_16_2023,153644.0,0.0,0.0,-1.620105e-05,0.01535094,0.01528454,0.01504952,174.00000000000003,23.6,20.0,9.621398,800.0,103.1779,0.4709623,4.28513623046875,-31.022481600000003,-112.659012,-80.4465304,4.564881711426581,4.229553542401225,-2.6000000000000005,0.5550000000000004,-20.700000000000003,-100.30000000000001,-78.10000000000001,0.0012,0.024
Thu_Mar_16_2023,159216.0,0.0,0.0,2.236878e-05,0.01504014,0.01520969,0.01541145,194.4,23.6,20.0,9.621398,800.0,103.1779,0.4338147,4.343783203125,-30.902472000000003,-110.483838,-78.391366,4.628955755626571,4.336674588000508,-2.6000000000000005,0.5700000000000004,-20.800000000000004,-101.4,-79.6,0.0012,0.024
Thu_Mar_16_2023,159857.0,0.0,0.0,-1.330591e-05,0.01509836,0.01502934,0.01526528,191.7,23.6,20.0,9.621398,800.0,103.1779,0.859863,4.40747998046875,-31.022481600000003,-111.983958,-79.7714764,4.698546903166995,4.355679934800406,-2.7,0.5850000000000004,-20.800000000000004,-101.7,-79.9,0.0012,0.024
Thu_Mar_16_2023,165413.0,0.0,0.0,3.029423e-05,0.01523899,0.01497556,0.01559071,159.5,23.6,20.0,9.621398,800.0,103.1779,0.5824001,4.39550537109375,-32.0725656,-112.659012,-79.3964464,4.685464187800448,4.3936906284002015,-2.6000000000000005,0.6000000000000004,-22.8,-102.30000000000001,-78.50000000000001,0.0012,0.024
Thu_Mar_16_2023,171612.0,0.0,0.0,-4.441357e-07,0.01541854,0.01520793,0.01529024,175.8,23.6,20.0,9.621398,800.0,103.1779,0.856634,4.403984375,-31.810044599999998,-110.85886800000002,-77.85882340000002,4.694727821479297,4.364318728799382,-2.7,0.6150000000000004,-23.0,-101.4,-77.4,0.0012,0.024
Thu_Mar_16_2023,177093.0,0.0,0.0,-1.676571e-05,0.01517497,0.01487321,0.01514314,152.1,23.6,20.0,9.621398,800.0,103.1779,1.012823,4.42977783203125,-32.357588400000004,-111.00888,-77.46129160000001,4.722908152552441,4.391962869599792,-2.7,0.6300000000000004,-21.6,-99.70000000000002,-77.10000000000002,0.0012,0.024
Thu_Mar_16_2023,177815.0,0.0,0.0,2.676065e-05,0.0153426,0.01538782,0.01538613,158.1,23.6,20.0,9.621398,800.0,103.1779,0.7696894,4.44587451171875,-32.0725656,-111.983958,-78.72139240000001,4.740494386232656,4.334946829200099,-2.7,0.6450000000000005,-21.700000000000003,-101.2,-78.5,0.0012,0.024
Thu_Mar_16_2023,183305.0,0.0,0.0,-1.090453e-05,0.0156878,0.01515273,0.01525632,215.4,23.6,20.0,9.621398,800.0,103.1779,0.9382444,4.4101669921875,-31.480018200000004,-115.35922800000002,-82.68920980000001,4.701482565483995,4.372957522799894,-2.7,0.6600000000000005,-21.900000000000002,-104.4,-81.5,0.0012,0.024
Thu_Mar_16_2023,184025.0,0.0,0.0,-1.408559e-05,0.01520002,0.01524055,0.01510311,213.8,23.6,20.0,9.621398,800.0,103.1779,0.814001,4.3994169921875,-31.697535600000002,-111.608928,-78.72139240000001,4.68973778235278,4.404057181199587,-2.8,0.6750000000000005,-22.200000000000003,-102.2,-78.1,0.0012,0.024
Thu_Mar_16_2023,189535.0,0.0,0.0,1.236054e-05,0.01534917,0.01516606,0.01522699,107.9,23.6,20.0,9.621398,800.0,103.1779,0.7186037,4.37298291015625,-31.1199894,-110.85886800000002,-78.54887860000002,4.660857544145362,4.3660464875997915,-2.6000000000000005,0.6900000000000005,-21.700000000000003,-104.60000000000001,-81.9,0.0012,0.024
Thu_Mar_16_2023,190224.0,3582.129,0.4752842,1.383942e-06,0.01540571,0.01527679,0.01538125,135.6,23.6,20.0,9.621398,800.0,103.1779,0.7844517,4.3975556640625,-31.900051800000004,-112.80902400000001,-79.71897220000001,4.687704210709604,4.564738749599279,-2.7,0.6900000000000005,-24.100000000000005,-105.30000000000003,-80.20000000000002,0.0012,0.024
Thu_Mar_16_2023,198581.0,20001.05,0.1664236,0.1648107,0.1325326,0.1283803,0.1216281,67.9,23.6,20.0,9.621398,800.0,103.1779,2.10956,0.29142962646484377,-3.1127490000000004,-4.87539,-0.572641,0.27162072646484375,0.19350898559979499,-2.7,0.015,6.6000000000000005,5.300000000000001,0.3000000000000007,0.0012,0.024
Thu_Mar_16_2023,204342.0,20000.88,0.161575,0.1591833,0.12183,0.1169039,0.1183819,176.3,23.6,20.0,9.621398,800.0,103.1779,2.078618,0.27716464233398436,-3.1577526000000002,-5.025402000000001,-0.6776494000000004,0.25735574233398434,0.3507350364002046,-2.6000000000000005,0.03,6.7,4.9,-1.0,0.0012,0.024
Thu_Mar_16_2023,204769.0,20001.32,0.1606235,0.1595856,0.1191884,0.119337,0.1108935,160.0,23.6,20.0,9.621398,800.0,103.1779,1.97146,0.28143359375,-3.1052484000000002,-4.800384,-0.5051356,0.26162469374999997,0.27816916679989734,-2.6000000000000005,0.045,6.7,4.800000000000001,-0.8999999999999995,0.0012,0.024
Thu_Mar_16_2023,210575.0,20000.99,0.1483594,0.1481878,0.1097687,0.1079347,0.1069918,236.00000000000003,23.6,20.0,9.621398,800.0,103.1779,2.180339,0.5759011840820313,-3.6602928,-6.975558,-2.0952628000000004,0.5560922840820313,0.6047155800005116,-2.7,0.06,6.1000000000000005,1.4000000000000001,-2.8000000000000007,0.0012,0.024
Thu_Mar_16_2023,216789.0,20001.84,0.1453121,0.1454321,0.113542,0.1064053,0.1042497,245.9,23.6,20.0,9.621398,800.0,103.1779,1.912553,0.9598890380859375,-4.3278462,-10.425834000000002,-4.907987800000003,0.9598890380859375,0.9502673400010235,-2.7,0.075,4.4,-1.6,-5.0,0.0012,0.024
Thu_Mar_16_2023,222080.0,20000.08,0.1446522,0.1449225,0.1107027,0.1070455,0.1000685,368.7,23.6,20.0,9.621398,800.0,103.1779,1.965155,1.2736605224609374,-5.6179494000000005,-14.851188,-8.0432386,1.2736605224609374,1.2595361652006136,-2.7,0.09,4.0,-5.6000000000000005,-8.5,0.0012,0.024
Thu_Mar_16_2023,228307.0,20000.53,0.1418054,0.1433285,0.1093241,0.09998112,0.1005148,256.2,23.6,20.0,9.621398,800.0,103.1779,1.829141,1.585249267578125,-7.110568800000001,-20.401632000000003,-12.101063200000002,1.6151527013854745,1.5100611912001012,-2.7,0.105,2.1,-11.200000000000001,-12.3,0.0012,0.024
Thu_Mar_16_2023,234086.0,20000.04,0.1391185,0.1399676,0.1022416,0.1043249,0.09941712,124.10000000000001,23.6,20.0,9.621398,800.0,103.1779,1.83459,1.9264061279296876,-8.640691200000001,-26.777142000000005,-16.946450800000004,1.987879523576628,1.8988069212001009,-2.7,0.12,0.7000000000000001,-17.3,-17.0,0.0012,0.024
Thu_Mar_16_2023,240282.0,20000.18,0.1381222,0.1389639,0.1077173,0.1022202,0.09790361,189.5,23.6,20.0,9.621398,800.0,103.1779,1.994269,2.235558349609375,-10.7858628,-34.052724000000005,-22.076861200000003,2.3256400629404292,2.1493319471995886,-2.6000000000000005,0.135,-0.7000000000000001,-24.0,-21.9,0.0012,0.024
Thu_Mar_16_2023,245585.0,19999.97,0.1373358,0.1383008,0.1005475,0.09817582,0.1005623,189.5,23.6,20.0,9.621398,800.0,103.1779,2.029836,2.503118408203125,-12.578506200000001,-41.178294,-27.4097878,2.617959585057495,2.4171345612001005,-2.6000000000000005,0.15000000000000002,-2.6000000000000005,-31.5,-27.9,0.0012,0.024
Thu_Mar_16_2023,246483.0,20000.45,0.1368151,0.1365913,0.1069845,0.09770502,0.100863,189.1,23.6,20.0,9.621398,800.0,103.1779,1.867404,2.516801025390625,-12.6835146,-41.478318,-27.604803399999998,2.6329083638049,2.5156168128004075,-2.7,0.16500000000000004,-3.3000000000000003,-32.2,-27.900000000000002,0.0012,0.024
Thu_Mar_16_2023,251781.0,20000.08,0.1344779,0.1329276,0.1047513,0.1013843,0.09429383,186.5,23.6,20.0,9.621398,800.0,103.1779,1.795771,2.883790771484375,-15.923773800000003,-52.95423600000001,-35.80295920000001,3.0338585944328362,2.9095458192001,-2.6000000000000005,0.18000000000000005,-5.800000000000001,-42.900000000000006,-35.7,0.0012,0.024
Thu_Mar_16_2023,252683.0,19999.97,0.1350522,0.1356586,0.1047513,0.1013843,0.09429383,183.8,23.6,20.0,9.621398,800.0,103.1779,1.795771,2.8963662109375,-15.691255200000002,-52.87923,-35.9979748,3.0475977394706653,2.911273577998973,-2.6000000000000005,0.19500000000000006,-6.300000000000001,-43.50000000000001,-36.2,0.0012,0.024
Thu_Mar_16_2023,257983.0,20000.29,0.1332127,0.1329916,0.08734121,0.1084699,0.09188461,244.0,23.6,20.0,9.621398,800.0,103.1779,1.811628,3.11795166015625,-18.016441200000003,-60.45483600000001,-41.24839480000001,3.2896882553875777,3.018394623601329,-2.7,0.21000000000000008,-8.1,-50.300000000000004,-41.0,0.0012,0.024
Thu_Mar_16_2023,258882.0,19999.97,0.1324823,0.1325105,0.0952138,0.1023614,0.0945619,199.0,23.6,20.0,9.621398,800.0,103.1779,1.951419,3.130955322265625,-17.708916600000002,-60.529842,-41.6309254,3.3038952499351306,3.104782563600305,-2.7,0.2250000000000001,-8.6,-50.7,-41.2,0.0012,0.024
Thu_Mar_16_2023,264241.0,20000.5,0.1327385,0.1317012,0.1029782,0.09915119,0.09347547,208.8,23.6,20.0,9.621398,800.0,103.1779,1.646975,3.33514208984375,-19.884090600000004,-67.655412,-46.58132139999999,3.526977045606632,3.3501243132000997,-2.7,0.2400000000000001,-10.600000000000001,-59.00000000000001,-47.400000000000006,0.0012,0.024
Thu_Mar_16_2023,265097.0,20000.76,0.1325199,0.1334626,0.1074253,0.09941608,0.08858056,137.7,23.6,20.0,9.621398,800.0,103.1779,1.720281,3.371781005859375,-19.944095400000002,-67.88043,-46.746334600000004,3.5670064523755873,3.3743129364012265,-2.7,0.2550000000000001,-10.8,-58.400000000000006,-46.60000000000001,0.0012,0.024
Thu_Mar_16_2023,270456.0,20000.97,0.1317956,0.1302309,0.09974806,0.09761754,0.09993417,168.7,23.6,20.0,9.621398,800.0,103.1779,1.887685,3.546958740234375,-21.804244200000003,-75.38103000000001,-52.38678580000001,3.758394777924588,3.597193821598768,-2.6000000000000005,0.27000000000000013,-12.8,-65.10000000000001,-51.30000000000001,0.0012,0.024
Thu_Mar_16_2023,271316.0,20000.47,0.13121,0.1325645,0.0989031,0.09851298,0.09133037,143.50000000000003,23.6,20.0,9.621398,800.0,103.1779,1.559072,3.549865478515625,-22.194275400000002,-75.98107800000001,-52.61180380000002,3.7615704998531903,3.4486065648004067,-2.6000000000000005,0.28500000000000014,-12.400000000000002,-64.90000000000002,-51.500000000000014,0.0012,0.024
Thu_Mar_16_2023,276671.0,20000.18,0.1303321,0.1286815,0.1016648,0.09619176,0.0932716,219.20000000000002,23.6,20.0,9.621398,800.0,103.1779,1.891746,3.685864990234375,-23.484378600000003,-80.85646799999999,-56.182089399999995,3.9101551297218125,3.700859349600304,-2.7,0.30000000000000016,-14.600000000000001,-71.8,-56.199999999999996,0.0012,0.024
Thu_Mar_16_2023,277536.0,20000.2,0.1305738,0.1308568,0.09740668,0.1014997,0.09358449,218.8,23.6,20.0,9.621398,800.0,103.1779,1.534576,3.71558935546875,-23.176854,-81.00648000000001,-56.639626000000014,3.9426301272465314,3.6818540028004065,-2.7,0.31500000000000017,-13.4,-71.00000000000001,-56.600000000000016,0.0012,0.024
Thu_Mar_16_2023,282887.0,20000.88,0.1309478,0.1314572,0.0989685,0.09671433,0.0923737,214.10000000000002,23.6,20.0,9.621398,800.0,103.1779,1.799009,3.838203857421875,-25.134510600000002,-86.55692400000001,-60.23241340000001,4.076591125775019,3.814891430401226,-2.7,0.3300000000000002,-14.5,-76.3,-60.8,0.0012,0.024
